InventoryId,ScheduleId,CarrierCode,Dep_Key,FlightNumber,AircraftType,DepartureDate,DepartureDatetime,ArrivalDatetime,DepartureAirport,ArrivalAirport,TotalCapacity,TotalInventory,BookedInventory,Oversold,AvailableInventory,FirstClass,BusinessClass,PremiumEconomyClass,EconomyClass,FC_TotalInventory,FC_BookedInventory,FC_Oversold,FC_AvailableInventory,BC_TotalInventory,BC_BookedInventory,BC_Oversold,BC_AvailableInventory,PC_TotalInventory,PC_BookedInventory,PC_Oversold,PC_AvailableInventory,EC_TotalInventory,EC_BookedInventory,EC_Oversold,EC_AvailableInventory,FC_CD,BC_CD,PC_CD,EC_CD,canCancel,Status
INV-ZZ-9659038,SCH-ZZ-7624092,ZZ,ZZ20240611BLRAMD4647,4647.0,ATR 72,06/11/2024,2024-06-11 03:34:00,2024-06-11 06:37:00,BLR,AMD,72.0,82,36,-36,46,7,14,21,28,8,4,3,4,16,7,7,9,24,11,10,13,31,14,14,17,"{'F': 1, 'P': 3}","{'C': 3, 'J': 3, 'Z': 3}","{'Q': 6, 'R': 3, 'S': 2, 'T': 2, 'H': 0, 'M': 0}","{'Y': 2, 'A': 1, 'B': 0, 'D': 1, 'E': 1, 'G': 2, 'I': 1, 'K': 2, 'L': 1, 'N': 1, 'O': 1, 'U': 1, 'V': 1, 'W': 1, 'X': 1}",FALSE,On Time
INV-ZZ-6248212,SCH-ZZ-4321829,ZZ,ZZ20240611HYDDEL2297,2297.0,Boeing 767,06/11/2024,2024-06-11 03:40:00,2024-06-11 06:55:00,HYD,DEL,278.0,320,148,-130,172,27,55,83,111,32,15,12,17,64,30,25,34,95,44,39,51,130,60,51,70,"{'F': 13, 'P': 4}","{'C': 16, 'J': 10, 'Z': 8}","{'Q': 22, 'R': 12, 'S': 2, 'T': 1, 'H': 12, 'M': 2}","{'Y': 8, 'A': 6, 'B': 4, 'D': 3, 'E': 4, 'G': 7, 'I': 3, 'K': 7, 'L': 4, 'N': 3, 'O': 4, 'U': 7, 'V': 3, 'W': 4, 'X': 3}",FALSE,On Time
INV-ZZ-5569586,SCH-ZZ-6755803,ZZ,ZZ20240611IDRHYD3455,3455.0,Boeing 777,06/11/2024,2024-06-11 03:41:00,2024-06-12 01:59:00,IDR,HYD,425.0,496,230,-195,266,42,85,127,170,50,23,19,27,101,47,38,54,149,69,58,80,196,91,79,105,"{'F': 18, 'P': 9}","{'C': 14, 'J': 24, 'Z': 16}","{'Q': 31, 'R': 15, 'S': 0, 'T': 13, 'H': 17, 'M': 4}","{'Y': 12, 'A': 11, 'B': 5, 'D': 5, 'E': 4, 'G': 12, 'I': 5, 'K': 12, 'L': 5, 'N': 4, 'O': 6, 'U': 10, 'V': 5, 'W': 5, 'X': 4}",FALSE,On Time
INV-ZZ-2442616,SCH-ZZ-8346803,ZZ,ZZ20240611BLRDEL2257,2257.0,Boeing 757,06/11/2024,2024-06-11 04:37:00,2024-06-11 18:55:00,BLR,DEL,209.0,231,102,-107,129,20,41,62,83,24,11,9,13,49,22,19,27,71,31,31,40,96,43,40,53,"{'F': 8, 'P': 5}","{'C': 14, 'J': 6, 'Z': 7}","{'Q': 13, 'R': 7, 'S': 4, 'T': 6, 'H': 8, 'M': 2}","{'Y': 6, 'A': 5, 'B': 3, 'D': 3, 'E': 2, 'G': 5, 'I': 3, 'K': 6, 'L': 3, 'N': 3, 'O': 3, 'U': 6, 'V': 3, 'W': 2, 'X': 0}",FALSE,On Time
INV-ZZ-3669360,SCH-ZZ-2045025,ZZ,ZZ20240611DELAMD2973,2973.0,Boeing 717,06/11/2024,2024-06-11 07:12:00,2024-06-12 04:27:00,DEL,AMD,100.0,116,53,-47,63,10,20,30,40,11,5,5,6,23,11,9,12,33,15,15,18,47,22,18,25,"{'F': 4, 'P': 2}","{'C': 6, 'J': 3, 'Z': 3}","{'Q': 6, 'R': 6, 'S': 0, 'T': 0, 'H': 5, 'M': 1}","{'Y': 2, 'A': 3, 'B': 0, 'D': 1, 'E': 2, 'G': 3, 'I': 1, 'K': 3, 'L': 1, 'N': 1, 'O': 2, 'U': 3, 'V': 0, 'W': 2, 'X': 1}",FALSE,On Time
INV-ZZ-4053665,SCH-ZZ-3527980,ZZ,ZZ20240611CJBHYD2679,2679.0,Boeing 787,06/11/2024,2024-06-11 08:36:00,2024-06-11 22:45:00,CJB,HYD,270.0,313,146,-124,167,27,54,81,108,30,14,13,16,62,29,25,33,96,45,36,51,122,57,51,65,"{'F': 10, 'P': 6}","{'C': 14, 'J': 9, 'Z': 10}","{'Q': 17, 'R': 9, 'S': 5, 'T': 3, 'H': 12, 'M': 5}","{'Y': 6, 'A': 8, 'B': 3, 'D': 2, 'E': 2, 'G': 7, 'I': 4, 'K': 6, 'L': 4, 'N': 3, 'O': 2, 'U': 7, 'V': 3, 'W': 4, 'X': 4}",FALSE,On Time
INV-ZZ-1507983,SCH-ZZ-3608272,ZZ,ZZ20240611AMDHYD4341,4341.0,Airbus A320-200,06/11/2024,2024-06-11 09:32:00,2024-06-11 16:53:00,AMD,HYD,150.0,165,77,-73,88,15,30,45,60,17,8,7,9,36,17,13,19,51,24,21,27,66,31,29,35,"{'F': 6, 'P': 3}","{'C': 10, 'J': 5, 'Z': 4}","{'Q': 10, 'R': 5, 'S': 4, 'T': 1, 'H': 7, 'M': 0}","{'Y': 3, 'A': 4, 'B': 1, 'D': 2, 'E': 2, 'G': 4, 'I': 2, 'K': 4, 'L': 1, 'N': 2, 'O': 1, 'U': 3, 'V': 2, 'W': 2, 'X': 2}",FALSE,On Time
INV-ZZ-1161738,SCH-ZZ-1122041,ZZ,ZZ20240611AMDBLR4957,4957.0,Airbus A320 Neo,06/11/2024,2024-06-11 10:19:00,2024-06-11 21:50:00,AMD,BLR,180.0,214,96,-84,118,18,36,54,72,20,9,9,11,42,19,17,23,65,29,25,36,81,36,36,45,"{'F': 6, 'P': 5}","{'C': 6, 'J': 8, 'Z': 9}","{'Q': 13, 'R': 10, 'S': 5, 'T': 2, 'H': 4, 'M': 2}","{'Y': 4, 'A': 4, 'B': 2, 'D': 2, 'E': 3, 'G': 5, 'I': 2, 'K': 4, 'L': 2, 'N': 2, 'O': 3, 'U': 5, 'V': 2, 'W': 3, 'X': 2}",FALSE,On Time
INV-ZZ-3384608,SCH-ZZ-3400127,ZZ,ZZ20240611AMDHYD2223,2223.0,Boeing 777,06/11/2024,2024-06-11 10:52:00,2024-06-11 19:30:00,AMD,HYD,425.0,484,213,-212,271,42,85,127,170,47,21,21,26,97,43,42,54,147,65,62,82,190,84,86,106,"{'F': 21, 'P': 5}","{'C': 24, 'J': 15, 'Z': 15}","{'Q': 27, 'R': 15, 'S': 8, 'T': 8, 'H': 17, 'M': 7}","{'Y': 12, 'A': 12, 'B': 5, 'D': 4, 'E': 5, 'G': 12, 'I': 5, 'K': 12, 'L': 1, 'N': 4, 'O': 6, 'U': 13, 'V': 6, 'W': 6, 'X': 3}",FALSE,On Time
INV-ZZ-8444969,SCH-ZZ-2922736,ZZ,ZZ20240611BOMPNQ2977,2977.0,BAe 146,06/11/2024,2024-06-11 14:12:00,2024-06-11 16:17:00,BOM,PNQ,91.0,107,49,-42,58,9,18,27,36,11,5,4,6,21,10,8,11,30,14,13,16,43,20,16,23,"{'F': 4, 'P': 2}","{'C': 6, 'J': 3, 'Z': 2}","{'Q': 6, 'R': 5, 'S': 1, 'T': 1, 'H': 2, 'M': 1}","{'Y': 3, 'A': 3, 'B': 1, 'D': 0, 'E': 1, 'G': 3, 'I': 1, 'K': 3, 'L': 0, 'N': 1, 'O': 1, 'U': 3, 'V': 1, 'W': 1, 'X': 1}",FALSE,On Time
INV-ZZ-3521439,SCH-ZZ-4295870,ZZ,ZZ20240611BLRHYD2811,2811.0,Boeing 717,06/11/2024,2024-06-11 14:16:00,2024-06-12 07:15:00,BLR,HYD,100.0,116,56,-44,60,10,20,30,40,12,6,4,6,23,11,9,12,35,17,13,18,44,21,19,23,"{'F': 3, 'P': 3}","{'C': 5, 'J': 4, 'Z': 3}","{'Q': 7, 'R': 5, 'S': 0, 'T': 2, 'H': 2, 'M': 2}","{'Y': 2, 'A': 2, 'B': 1, 'D': 2, 'E': 0, 'G': 1, 'I': 2, 'K': 3, 'L': 0, 'N': 1, 'O': 2, 'U': 1, 'V': 2, 'W': 2, 'X': 2}",FALSE,On Time
INV-ZZ-8047528,SCH-ZZ-5716505,ZZ,ZZ20240611HYDAMD4335,4335.0,Airbus A321-200,06/11/2024,2024-06-11 14:19:00,2024-06-12 11:51:00,HYD,AMD,200.0,233,102,-98,131,20,40,60,80,23,10,10,13,46,20,20,26,70,31,29,39,94,41,39,53,"{'F': 10, 'P': 3}","{'C': 11, 'J': 6, 'Z': 9}","{'Q': 14, 'R': 9, 'S': 4, 'T': 1, 'H': 11, 'M': 0}","{'Y': 6, 'A': 5, 'B': 2, 'D': 2, 'E': 3, 'G': 6, 'I': 2, 'K': 6, 'L': 2, 'N': 3, 'O': 2, 'U': 5, 'V': 3, 'W': 3, 'X': 3}",FALSE,On Time
INV-ZZ-9820159,SCH-ZZ-1748092,ZZ,ZZ20240611AMDHYD4780,4780.0,BAe 146,06/11/2024,2024-06-11 14:44:00,2024-06-12 09:52:00,AMD,HYD,91.0,101,44,-47,57,9,18,27,36,11,5,4,6,22,10,8,12,30,13,14,17,43,19,17,24,"{'F': 2, 'P': 4}","{'C': 5, 'J': 2, 'Z': 5}","{'Q': 8, 'R': 3, 'S': 1, 'T': 0, 'H': 2, 'M': 3}","{'Y': 3, 'A': 3, 'B': 1, 'D': 1, 'E': 1, 'G': 3, 'I': 1, 'K': 3, 'L': 1, 'N': 0, 'O': 1, 'U': 3, 'V': 1, 'W': 1, 'X': 1}",FALSE,On Time
INV-ZZ-5338701,SCH-ZZ-5335207,ZZ,ZZ20240611BOMHYD2933,2933.0,Boeing 757,06/11/2024,2024-06-11 14:57:00,2024-06-11 20:14:00,BOM,HYD,209.0,238,104,-105,134,20,41,62,83,23,10,10,13,47,20,21,27,72,31,31,41,96,42,41,54,"{'F': 10, 'P': 3}","{'C': 13, 'J': 8, 'Z': 6}","{'Q': 16, 'R': 9, 'S': 3, 'T': 5, 'H': 8, 'M': 0}","{'Y': 6, 'A': 6, 'B': 3, 'D': 3, 'E': 3, 'G': 5, 'I': 2, 'K': 5, 'L': 3, 'N': 1, 'O': 3, 'U': 5, 'V': 3, 'W': 3, 'X': 3}",FALSE,On Time
INV-ZZ-7825115,SCH-ZZ-5156445,ZZ,ZZ20240611AMDBLR3782,3782.0,Boeing 787,06/11/2024,2024-06-11 15:57:00,2024-06-12 07:24:00,AMD,BLR,270.0,298,135,-135,163,27,54,81,108,31,14,13,17,64,29,25,35,91,41,40,50,121,55,53,66,"{'F': 13, 'P': 4}","{'C': 18, 'J': 10, 'Z': 7}","{'Q': 21, 'R': 10, 'S': 5, 'T': 2, 'H': 9, 'M': 3}","{'Y': 7, 'A': 5, 'B': 4, 'D': 2, 'E': 3, 'G': 7, 'I': 4, 'K': 8, 'L': 2, 'N': 3, 'O': 3, 'U': 6, 'V': 4, 'W': 4, 'X': 4}",FALSE,On Time
INV-ZZ-4927306,SCH-ZZ-8267287,ZZ,ZZ20240611PNQGOI2702,2702.0,Boeing 777,06/11/2024,2024-06-11 19:48:00,2024-06-12 05:09:00,PNQ,GOI,425.0,483,203,-222,280,42,85,127,170,46,19,23,27,97,41,44,56,152,64,63,88,198,83,87,115,"{'F': 20, 'P': 7}","{'C': 23, 'J': 19, 'Z': 14}","{'Q': 32, 'R': 14, 'S': 10, 'T': 8, 'H': 17, 'M': 7}","{'Y': 13, 'A': 13, 'B': 4, 'D': 5, 'E': 5, 'G': 12, 'I': 6, 'K': 10, 'L': 6, 'N': 5, 'O': 6, 'U': 13, 'V': 6, 'W': 6, 'X': 5}",FALSE,On Time
INV-ZZ-7506799,SCH-ZZ-4079085,ZZ,ZZ20240612HYDBLR2887,2887.0,Airbus A321 Neo,06/12/2024,2024-06-12 00:30:00,2024-06-12 13:36:00,HYD,BLR,220.0,252,121,-99,131,22,44,66,88,25,12,10,13,49,24,20,25,75,36,30,39,98,47,41,51,"{'F': 9, 'P': 4}","{'C': 13, 'J': 8, 'Z': 4}","{'Q': 16, 'R': 11, 'S': 0, 'T': 3, 'H': 9, 'M': 0}","{'Y': 5, 'A': 6, 'B': 3, 'D': 3, 'E': 2, 'G': 7, 'I': 2, 'K': 5, 'L': 2, 'N': 3, 'O': 2, 'U': 5, 'V': 2, 'W': 2, 'X': 2}",FALSE,On Time
INV-ZZ-1190716,SCH-ZZ-3821718,ZZ,ZZ20240612BBIBLR3776,3776.0,Boeing 757,06/12/2024,2024-06-12 00:53:00,2024-06-12 01:02:00,BBI,BLR,209.0,245,110,-99,135,20,41,62,83,24,11,9,13,48,21,20,27,74,33,29,41,97,43,40,54,"{'F': 8, 'P': 5}","{'C': 11, 'J': 8, 'Z': 8}","{'Q': 16, 'R': 9, 'S': 2, 'T': 2, 'H': 10, 'M': 2}","{'Y': 6, 'A': 6, 'B': 2, 'D': 3, 'E': 3, 'G': 6, 'I': 2, 'K': 6, 'L': 3, 'N': 3, 'O': 3, 'U': 5, 'V': 3, 'W': 0, 'X': 3}",FALSE,On Time
INV-ZZ-1603985,SCH-ZZ-3443610,ZZ,ZZ20240612DELMAA3440,3440.0,Airbus A320-200,06/12/2024,2024-06-12 02:24:00,2024-06-13 01:00:00,DEL,MAA,150.0,175,85,-65,90,15,30,45,60,18,9,6,9,35,17,13,18,54,26,19,28,69,33,27,36,"{'F': 6, 'P': 3}","{'C': 7, 'J': 6, 'Z': 5}","{'Q': 10, 'R': 7, 'S': 1, 'T': 2, 'H': 4, 'M': 4}","{'Y': 4, 'A': 4, 'B': 2, 'D': 2, 'E': 2, 'G': 4, 'I': 0, 'K': 4, 'L': 2, 'N': 2, 'O': 1, 'U': 3, 'V': 2, 'W': 2, 'X': 2}",FALSE,On Time
INV-ZZ-2108679,SCH-ZZ-4321829,ZZ,ZZ20240612HYDDEL2297,2297.0,Boeing 767,06/12/2024,2024-06-12 03:40:00,2024-06-12 06:55:00,HYD,DEL,278.0,329,148,-130,181,27,55,83,111,31,14,13,17,64,29,26,35,97,44,39,53,125,56,55,69,"{'F': 11, 'P': 6}","{'C': 13, 'J': 12, 'Z': 10}","{'Q': 21, 'R': 11, 'S': 3, 'T': 5, 'H': 10, 'M': 3}","{'Y': 8, 'A': 8, 'B': 3, 'D': 2, 'E': 4, 'G': 8, 'I': 4, 'K': 5, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 3, 'W': 1, 'X': 3}",FALSE,On Time
INV-ZZ-2010649,SCH-ZZ-8346803,ZZ,ZZ20240612BLRDEL2257,2257.0,Boeing 757,06/12/2024,2024-06-12 04:37:00,2024-06-12 18:55:00,BLR,DEL,209.0,245,118,-91,127,20,41,62,83,22,11,9,11,46,22,19,24,70,34,28,36,98,47,36,51,"{'F': 6, 'P': 5}","{'C': 12, 'J': 6, 'Z': 6}","{'Q': 14, 'R': 7, 'S': 3, 'T': 2, 'H': 9, 'M': 1}","{'Y': 6, 'A': 4, 'B': 2, 'D': 3, 'E': 3, 'G': 5, 'I': 2, 'K': 6, 'L': 3, 'N': 3, 'O': 3, 'U': 5, 'V': 2, 'W': 3, 'X': 1}",FALSE,On Time
INV-ZZ-6670395,SCH-ZZ-9315418,ZZ,ZZ20240612HYDIDR4830,4830.0,Boeing 767,06/12/2024,2024-06-12 05:19:00,2024-06-12 16:04:00,HYD,IDR,278.0,329,137,-141,192,27,55,83,111,32,13,14,19,64,27,28,37,93,39,44,54,122,51,60,71,"{'F': 15, 'P': 4}","{'C': 14, 'J': 8, 'Z': 15}","{'Q': 19, 'R': 14, 'S': 2, 'T': 4, 'H': 12, 'M': 3}","{'Y': 7, 'A': 6, 'B': 3, 'D': 3, 'E': 3, 'G': 8, 'I': 4, 'K': 6, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 3, 'X': 4}",FALSE,On Time
INV-ZZ-7605113,SCH-ZZ-2045025,ZZ,ZZ20240612DELAMD2973,2973.0,Boeing 717,06/12/2024,2024-06-12 07:12:00,2024-06-13 04:27:00,DEL,AMD,100.0,119,52,-48,67,10,20,30,40,12,5,5,7,23,10,10,13,33,14,16,19,45,20,20,25,"{'F': 6, 'P': 1}","{'C': 6, 'J': 4, 'Z': 3}","{'Q': 6, 'R': 5, 'S': 1, 'T': 3, 'H': 4, 'M': 0}","{'Y': 3, 'A': 2, 'B': 0, 'D': 1, 'E': 2, 'G': 2, 'I': 2, 'K': 2, 'L': 2, 'N': 1, 'O': 1, 'U': 2, 'V': 2, 'W': 1, 'X': 2}",FALSE,On Time
INV-ZZ-7804195,SCH-ZZ-1898733,ZZ,ZZ20240612MAACCU4838,4838.0,Boeing 777-300,06/12/2024,2024-06-12 08:02:00,2024-06-13 00:39:00,MAA,CCU,360.0,424,199,-161,225,36,72,108,144,41,19,17,22,86,40,32,46,121,57,51,64,161,76,68,85,"{'F': 16, 'P': 6}","{'C': 22, 'J': 12, 'Z': 12}","{'Q': 25, 'R': 13, 'S': 4, 'T': 3, 'H': 16, 'M': 3}","{'Y': 10, 'A': 10, 'B': 4, 'D': 4, 'E': 5, 'G': 10, 'I': 4, 'K': 7, 'L': 3, 'N': 5, 'O': 3, 'U': 8, 'V': 4, 'W': 4, 'X': 4}",FALSE,On Time
INV-ZZ-1676817,SCH-ZZ-3400127,ZZ,ZZ20240612AMDHYD2223,2223.0,Boeing 777,06/12/2024,2024-06-12 10:52:00,2024-06-12 19:30:00,AMD,HYD,425.0,476,201,-224,275,42,85,127,170,47,20,22,27,94,40,45,54,143,60,67,83,203,86,84,117,"{'F': 16, 'P': 11}","{'C': 27, 'J': 14, 'Z': 13}","{'Q': 28, 'R': 18, 'S': 8, 'T': 2, 'H': 19, 'M': 8}","{'Y': 13, 'A': 13, 'B': 6, 'D': 6, 'E': 6, 'G': 13, 'I': 5, 'K': 12, 'L': 5, 'N': 6, 'O': 4, 'U': 12, 'V': 5, 'W': 6, 'X': 5}",TRUE,On Time
INV-ZZ-3054272,SCH-ZZ-4441798,ZZ,ZZ20240612JAIBLR3140,3140.0,Boeing 787,06/12/2024,2024-06-12 14:02:00,2024-06-12 21:32:00,JAI,BLR,270.0,304,129,-141,175,27,54,81,108,31,13,14,18,64,27,27,37,96,41,40,55,122,52,56,70,"{'F': 10, 'P': 8}","{'C': 12, 'J': 11, 'Z': 14}","{'Q': 22, 'R': 12, 'S': 3, 'T': 3, 'H': 11, 'M': 4}","{'Y': 8, 'A': 6, 'B': 3, 'D': 4, 'E': 3, 'G': 8, 'I': 4, 'K': 7, 'L': 4, 'N': 4, 'O': 3, 'U': 7, 'V': 2, 'W': 4, 'X': 3}",FALSE,On Time
INV-ZZ-2115049,SCH-ZZ-3706305,ZZ,ZZ20240612MAAAMD2840,2840.0,Airbus A321 Neo,06/12/2024,2024-06-12 14:07:00,2024-06-13 13:37:00,MAA,AMD,220.0,262,114,-106,148,22,44,66,88,25,11,11,14,51,22,22,29,73,32,34,41,106,46,42,60,"{'F': 11, 'P': 3}","{'C': 15, 'J': 6, 'Z': 8}","{'Q': 19, 'R': 10, 'S': 3, 'T': 0, 'H': 9, 'M': 0}","{'Y': 7, 'A': 7, 'B': 3, 'D': 2, 'E': 3, 'G': 6, 'I': 3, 'K': 7, 'L': 2, 'N': 2, 'O': 3, 'U': 7, 'V': 2, 'W': 3, 'X': 3}",FALSE,On Time
INV-ZZ-9071939,SCH-ZZ-2922736,ZZ,ZZ20240612BOMPNQ2977,2977.0,BAe 146,06/12/2024,2024-06-12 14:12:00,2024-06-12 16:17:00,BOM,PNQ,91.0,102,49,-42,53,9,18,27,36,10,5,4,5,21,10,8,11,32,15,12,17,40,19,17,21,"{'F': 2, 'P': 3}","{'C': 6, 'J': 2, 'Z': 3}","{'Q': 6, 'R': 3, 'S': 1, 'T': 1, 'H': 4, 'M': 2}","{'Y': 3, 'A': 3, 'B': 1, 'D': 0, 'E': 0, 'G': 3, 'I': 1, 'K': 3, 'L': 0, 'N': 1, 'O': 1, 'U': 3, 'V': 0, 'W': 1, 'X': 1}",FALSE,On Time
INV-ZZ-2197648,SCH-ZZ-1748092,ZZ,ZZ20240612AMDHYD4780,4780.0,BAe 146,06/12/2024,2024-06-12 14:44:00,2024-06-13 09:52:00,AMD,HYD,91.0,106,48,-43,58,9,18,27,36,11,5,4,6,21,9,9,12,32,14,13,18,42,19,17,23,"{'F': 4, 'P': 2}","{'C': 6, 'J': 3, 'Z': 3}","{'Q': 8, 'R': 3, 'S': 1, 'T': 2, 'H': 4, 'M': 0}","{'Y': 3, 'A': 3, 'B': 1, 'D': 0, 'E': 1, 'G': 3, 'I': 1, 'K': 2, 'L': 1, 'N': 1, 'O': 1, 'U': 3, 'V': 1, 'W': 1, 'X': 1}",FALSE,On Time
INV-ZZ-4106516,SCH-ZZ-5156445,ZZ,ZZ20240612AMDBLR3782,3782.0,Boeing 787,06/12/2024,2024-06-12 15:57:00,2024-06-13 07:24:00,AMD,BLR,270.0,301,134,-136,167,27,54,81,108,32,14,13,18,65,29,25,36,92,41,40,51,121,54,54,67,"{'F': 14, 'P': 4}","{'C': 18, 'J': 8, 'Z': 10}","{'Q': 19, 'R': 12, 'S': 5, 'T': 1, 'H': 13, 'M': 1}","{'Y': 7, 'A': 7, 'B': 2, 'D': 2, 'E': 4, 'G': 6, 'I': 4, 'K': 8, 'L': 3, 'N': 4, 'O': 4, 'U': 8, 'V': 3, 'W': 2, 'X': 3}",FALSE,On Time
INV-ZZ-9407722,SCH-ZZ-8817322,ZZ,ZZ20240612BLRCCU3484,3484.0,Boeing 777,06/12/2024,2024-06-12 17:52:00,2024-06-13 07:39:00,BLR,CCU,425.0,497,219,-206,278,42,85,127,170,46,20,22,26,96,42,43,54,140,62,65,78,199,88,82,111,"{'F': 20, 'P': 6}","{'C': 20, 'J': 17, 'Z': 17}","{'Q': 34, 'R': 15, 'S': 4, 'T': 5, 'H': 14, 'M': 6}","{'Y': 12, 'A': 12, 'B': 6, 'D': 5, 'E': 4, 'G': 12, 'I': 5, 'K': 11, 'L': 6, 'N': 3, 'O': 6, 'U': 13, 'V': 4, 'W': 6, 'X': 6}",FALSE,On Time
INV-ZZ-8524605,SCH-ZZ-7925469,ZZ,ZZ20240612BLRDEL4246,4246.0,Boeing 777,06/12/2024,2024-06-12 17:54:00,2024-06-13 17:16:00,BLR,DEL,425.0,478,202,-223,276,42,85,127,170,50,21,21,29,100,42,43,58,151,64,63,87,188,79,91,109,"{'F': 17, 'P': 12}","{'C': 25, 'J': 15, 'Z': 18}","{'Q': 32, 'R': 22, 'S': 8, 'T': 3, 'H': 19, 'M': 3}","{'Y': 13, 'A': 12, 'B': 6, 'D': 5, 'E': 6, 'G': 12, 'I': 5, 'K': 11, 'L': 6, 'N': 5, 'O': 3, 'U': 10, 'V': 4, 'W': 6, 'X': 5}",FALSE,On Time
INV-ZZ-4992759,SCH-ZZ-8267287,ZZ,ZZ20240612PNQGOI2702,2702.0,Boeing 777,06/12/2024,2024-06-12 19:48:00,2024-06-13 05:09:00,PNQ,GOI,425.0,508,211,-214,297,42,85,127,170,49,20,22,29,102,42,43,60,140,58,69,82,198,82,88,116,"{'F': 21, 'P': 8}","{'C': 28, 'J': 18, 'Z': 14}","{'Q': 34, 'R': 21, 'S': 6, 'T': 2, 'H': 15, 'M': 4}","{'Y': 12, 'A': 12, 'B': 6, 'D': 6, 'E': 5, 'G': 13, 'I': 3, 'K': 13, 'L': 5, 'N': 5, 'O': 6, 'U': 13, 'V': 6, 'W': 5, 'X': 6}",TRUE,On Time
INV-ZZ-6264445,SCH-ZZ-5189392,ZZ,ZZ20240612BOMHYD3946,3946.0,Boeing 777-300,06/12/2024,2024-06-12 22:47:00,2024-06-13 11:37:00,BOM,HYD,360.0,420,197,-163,223,36,72,108,144,41,19,17,22,80,37,35,43,128,60,48,68,167,78,66,89,"{'F': 16, 'P': 6}","{'C': 23, 'J': 8, 'Z': 12}","{'Q': 23, 'R': 16, 'S': 6, 'T': 2, 'H': 18, 'M': 3}","{'Y': 11, 'A': 10, 'B': 4, 'D': 4, 'E': 4, 'G': 9, 'I': 4, 'K': 11, 'L': 2, 'N': 5, 'O': 4, 'U': 9, 'V': 4, 'W': 4, 'X': 4}",FALSE,On Time
INV-ZZ-6879589,SCH-ZZ-4079085,ZZ,ZZ20240613HYDBLR2887,2887.0,Airbus A321 Neo,06/13/2024,2024-06-13 00:30:00,2024-06-13 13:36:00,HYD,BLR,220.0,257,118,-102,139,22,44,66,88,26,12,10,14,53,24,20,29,76,35,31,41,104,48,40,56,"{'F': 8, 'P': 6}","{'C': 14, 'J': 7, 'Z': 8}","{'Q': 19, 'R': 11, 'S': 5, 'T': 1, 'H': 5, 'M': 0}","{'Y': 7, 'A': 5, 'B': 3, 'D': 3, 'E': 2, 'G': 4, 'I': 1, 'K': 6, 'L': 3, 'N': 3, 'O': 3, 'U': 7, 'V': 3, 'W': 3, 'X': 3}",FALSE,On Time
INV-ZZ-1538353,SCH-ZZ-4077056,ZZ,ZZ20240613BOMCCU3779,3779.0,Boeing 757,06/13/2024,2024-06-13 02:00:00,2024-06-13 08:13:00,BOM,CCU,209.0,237,105,-104,132,20,41,62,83,23,10,10,13,48,21,20,27,69,31,31,38,93,41,42,52,"{'F': 10, 'P': 3}","{'C': 12, 'J': 8, 'Z': 7}","{'Q': 13, 'R': 10, 'S': 0, 'T': 5, 'H': 8, 'M': 2}","{'Y': 6, 'A': 6, 'B': 3, 'D': 1, 'E': 3, 'G': 4, 'I': 3, 'K': 6, 'L': 2, 'N': 3, 'O': 2, 'U': 6, 'V': 3, 'W': 2, 'X': 2}",FALSE,On Time
INV-ZZ-7008294,SCH-ZZ-3443610,ZZ,ZZ20240613DELMAA3440,3440.0,Airbus A320-200,06/13/2024,2024-06-13 02:24:00,2024-06-14 01:00:00,DEL,MAA,150.0,167,76,-74,91,15,30,45,60,17,8,7,9,34,16,14,18,51,23,22,28,67,31,29,36,"{'F': 6, 'P': 3}","{'C': 7, 'J': 8, 'Z': 3}","{'Q': 14, 'R': 5, 'S': 0, 'T': 2, 'H': 7, 'M': 0}","{'Y': 4, 'A': 4, 'B': 2, 'D': 1, 'E': 1, 'G': 4, 'I': 2, 'K': 4, 'L': 1, 'N': 2, 'O': 2, 'U': 4, 'V': 1, 'W': 2, 'X': 2}",FALSE,On Time
INV-ZZ-4462514,SCH-ZZ-7792093,ZZ,ZZ20240613MAACJB2120,2120.0,Boeing 757,06/13/2024,2024-06-13 02:51:00,2024-06-13 08:04:00,MAA,CJB,209.0,248,103,-106,145,20,41,62,83,22,9,11,13,46,19,22,27,74,31,31,43,94,39,44,55,"{'F': 8, 'P': 5}","{'C': 11, 'J': 7, 'Z': 9}","{'Q': 16, 'R': 8, 'S': 4, 'T': 2, 'H': 9, 'M': 4}","{'Y': 6, 'A': 6, 'B': 3, 'D': 2, 'E': 3, 'G': 6, 'I': 2, 'K': 6, 'L': 3, 'N': 3, 'O': 1, 'U': 6, 'V': 3, 'W': 3, 'X': 2}",FALSE,On Time
