InventoryId,ScheduleId,FlightNumber,AircraftType,DepartureDate,ArrivalDate,DepartureAirport,ArrivalAirport,TotalCapacity,TotalInventory,BookedInventory,Oversold,AvailableInventory,FirstClass,BusinessClass,PremiumEconomyClass,EconomyClass,FC_TotalInventory,FC_BookedInventory,FC_Oversold,FC_AvailableInventory,BC_TotalInventory,BC_BookedInventory,BC_Oversold,BC_AvailableInventory,PC_TotalInventory,PC_BookedInventory,PC_Oversold,PC_AvailableInventory,EC_TotalInventory,EC_BookedInventory,EC_Oversold,EC_AvailableInventory,FC_CD,BC_CD,PC_CD,EC_CD
INV-ZZ-1948844,SCH-ZZ-4609150,3171,ATR 72,12/19/2023,12/19/2023,IDR,COK,72,81,67,-5,14,7,14,21,28,8,7,0,1,16,13,1,3,23,19,2,4,33,27,1,6,"{'F': 4, 'P': 3}","{'C': 6, 'J': 4, 'Z': 4}","{'Q': 6, 'R': 4, 'S': 2, 'T': 2, 'H': 4, 'M': 2}","{'Y': 2, 'A': 2, 'B': 1, 'D': 1, 'E': 1, 'G': 2, 'I': 1, 'K': 2, 'L': 1, 'N': 1, 'O': 1, 'U': 2, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-4117020,SCH-ZZ-7453592,2702,Airbus A320 Neo,12/20/2023,12/20/2023,CJB,PNQ,180,208,174,-6,34,18,36,54,72,21,18,0,3,42,35,1,7,61,51,3,10,85,71,1,14,"{'F': 11, 'P': 7}","{'C': 14, 'J': 11, 'Z': 11}","{'Q': 16, 'R': 11, 'S': 5, 'T': 5, 'H': 11, 'M': 5}","{'Y': 5, 'A': 5, 'B': 3, 'D': 3, 'E': 3, 'G': 5, 'I': 3, 'K': 5, 'L': 3, 'N': 3, 'O': 3, 'U': 5, 'V': 3, 'W': 3, 'X': 3}"
INV-ZZ-1286842,SCH-ZZ-7255314,2047,Airbus A320-200,12/17/2023,12/17/2023,IDR,COK,150,165,133,-17,32,15,30,45,60,18,15,0,3,36,29,1,7,52,42,3,10,71,57,3,14,"{'F': 9, 'P': 6}","{'C': 12, 'J': 9, 'Z': 9}","{'Q': 14, 'R': 9, 'S': 4, 'T': 4, 'H': 9, 'M': 4}","{'Y': 4, 'A': 4, 'B': 2, 'D': 2, 'E': 2, 'G': 4, 'I': 2, 'K': 4, 'L': 2, 'N': 2, 'O': 2, 'U': 4, 'V': 2, 'W': 2, 'X': 2}"
INV-ZZ-7483019,SCH-ZZ-7255314,2047,Airbus A320-200,12/20/2023,12/20/2023,IDR,COK,150,170,140,-10,30,15,30,45,60,18,15,0,3,34,28,2,6,50,41,4,9,70,58,2,12,"{'F': 9, 'P': 6}","{'C': 12, 'J': 9, 'Z': 9}","{'Q': 14, 'R': 9, 'S': 4, 'T': 4, 'H': 9, 'M': 4}","{'Y': 4, 'A': 4, 'B': 2, 'D': 2, 'E': 2, 'G': 4, 'I': 2, 'K': 4, 'L': 2, 'N': 2, 'O': 2, 'U': 4, 'V': 2, 'W': 2, 'X': 2}"
INV-ZZ-8900714,SCH-ZZ-7255314,2047,Airbus A320-200,12/21/2023,12/21/2023,IDR,COK,150,165,151,1,14,15,30,45,60,18,16,-1,2,34,31,-1,3,51,47,-2,4,67,61,-1,6,"{'F': 9, 'P': 6}","{'C': 12, 'J': 9, 'Z': 9}","{'Q': 14, 'R': 9, 'S': 4, 'T': 4, 'H': 9, 'M': 4}","{'Y': 4, 'A': 4, 'B': 2, 'D': 2, 'E': 2, 'G': 4, 'I': 2, 'K': 4, 'L': 2, 'N': 2, 'O': 2, 'U': 4, 'V': 2, 'W': 2, 'X': 2}"
INV-ZZ-6210656,SCH-ZZ-6699044,4913,Boeing 757,12/11/2023,12/11/2023,MAA,IDR,209,231,205,-4,26,20,41,62,83,24,21,-1,3,49,43,-2,6,72,64,-2,8,99,88,-5,11,"{'F': 12, 'P': 8}","{'C': 16, 'J': 12, 'Z': 12}","{'Q': 19, 'R': 12, 'S': 6, 'T': 6, 'H': 12, 'M': 6}","{'Y': 6, 'A': 6, 'B': 3, 'D': 3, 'E': 3, 'G': 6, 'I': 3, 'K': 6, 'L': 3, 'N': 3, 'O': 3, 'U': 6, 'V': 3, 'W': 3, 'X': 3}"
INV-ZZ-2887660,SCH-ZZ-6699044,4913,Boeing 757,12/13/2023,12/13/2023,MAA,IDR,209,238,223,14,15,20,41,62,83,22,21,-1,1,48,45,-4,3,73,68,-6,5,96,90,-7,6,"{'F': 12, 'P': 8}","{'C': 16, 'J': 12, 'Z': 12}","{'Q': 19, 'R': 12, 'S': 6, 'T': 6, 'H': 12, 'M': 6}","{'Y': 6, 'A': 6, 'B': 3, 'D': 3, 'E': 3, 'G': 6, 'I': 3, 'K': 6, 'L': 3, 'N': 3, 'O': 3, 'U': 6, 'V': 3, 'W': 3, 'X': 3}"
INV-ZZ-3135453,SCH-ZZ-2529141,3688,Boeing 777,12/10/2023,12/10/2023,PAT,HYD,425,476,400,-25,76,42,85,127,170,49,41,1,8,94,79,6,15,145,122,5,23,201,169,1,32,"{'F': 25, 'P': 17}","{'C': 34, 'J': 26, 'Z': 26}","{'Q': 38, 'R': 25, 'S': 13, 'T': 13, 'H': 25, 'M': 13}","{'Y': 13, 'A': 13, 'B': 6, 'D': 6, 'E': 6, 'G': 13, 'I': 6, 'K': 13, 'L': 6, 'N': 6, 'O': 6, 'U': 13, 'V': 6, 'W': 6, 'X': 6}"
INV-ZZ-1436051,SCH-ZZ-2529141,3688,Boeing 777,12/11/2023,12/11/2023,PAT,HYD,425,471,406,-19,65,42,85,127,170,49,42,0,7,99,85,0,14,140,121,6,19,188,162,8,26,"{'F': 25, 'P': 17}","{'C': 34, 'J': 26, 'Z': 26}","{'Q': 38, 'R': 25, 'S': 13, 'T': 13, 'H': 25, 'M': 13}","{'Y': 13, 'A': 13, 'B': 6, 'D': 6, 'E': 6, 'G': 13, 'I': 6, 'K': 13, 'L': 6, 'N': 6, 'O': 6, 'U': 13, 'V': 6, 'W': 6, 'X': 6}"
INV-ZZ-6656449,SCH-ZZ-2529141,3688,Boeing 777,12/12/2023,12/12/2023,PAT,HYD,425,486,456,31,30,42,85,127,170,47,44,-2,3,95,89,-4,6,147,138,-11,9,198,186,-16,12,"{'F': 25, 'P': 17}","{'C': 34, 'J': 26, 'Z': 26}","{'Q': 38, 'R': 25, 'S': 13, 'T': 13, 'H': 25, 'M': 13}","{'Y': 13, 'A': 13, 'B': 6, 'D': 6, 'E': 6, 'G': 13, 'I': 6, 'K': 13, 'L': 6, 'N': 6, 'O': 6, 'U': 13, 'V': 6, 'W': 6, 'X': 6}"
INV-ZZ-9095558,SCH-ZZ-2529141,3688,Boeing 777,12/13/2023,12/13/2023,PAT,HYD,425,489,439,14,50,42,85,127,170,47,42,0,5,99,89,-4,10,151,135,-8,16,193,173,-3,20,"{'F': 25, 'P': 17}","{'C': 34, 'J': 26, 'Z': 26}","{'Q': 38, 'R': 25, 'S': 13, 'T': 13, 'H': 25, 'M': 13}","{'Y': 13, 'A': 13, 'B': 6, 'D': 6, 'E': 6, 'G': 13, 'I': 6, 'K': 13, 'L': 6, 'N': 6, 'O': 6, 'U': 13, 'V': 6, 'W': 6, 'X': 6}"
INV-ZZ-3635594,SCH-ZZ-2529141,3688,Boeing 777,12/14/2023,12/14/2023,PAT,HYD,425,469,435,10,34,42,85,127,170,48,45,-3,3,95,88,-3,7,145,134,-7,11,193,179,-9,14,"{'F': 25, 'P': 17}","{'C': 34, 'J': 26, 'Z': 26}","{'Q': 38, 'R': 25, 'S': 13, 'T': 13, 'H': 25, 'M': 13}","{'Y': 13, 'A': 13, 'B': 6, 'D': 6, 'E': 6, 'G': 13, 'I': 6, 'K': 13, 'L': 6, 'N': 6, 'O': 6, 'U': 13, 'V': 6, 'W': 6, 'X': 6}"
INV-ZZ-1736100,SCH-ZZ-2529141,3688,Boeing 777,12/17/2023,12/17/2023,PAT,HYD,425,508,466,41,42,42,85,127,170,47,43,-1,4,97,89,-4,8,144,132,-5,12,199,182,-12,17,"{'F': 25, 'P': 17}","{'C': 34, 'J': 26, 'Z': 26}","{'Q': 38, 'R': 25, 'S': 13, 'T': 13, 'H': 25, 'M': 13}","{'Y': 13, 'A': 13, 'B': 6, 'D': 6, 'E': 6, 'G': 13, 'I': 6, 'K': 13, 'L': 6, 'N': 6, 'O': 6, 'U': 13, 'V': 6, 'W': 6, 'X': 6}"
INV-ZZ-7117912,SCH-ZZ-1016322,2502,Boeing 777-300,12/09/2023,12/09/2023,GAU,HYD,360,398,368,8,30,36,72,108,144,42,39,-3,3,80,74,-2,6,127,118,-10,9,160,148,-4,12,"{'F': 22, 'P': 14}","{'C': 29, 'J': 22, 'Z': 22}","{'Q': 32, 'R': 22, 'S': 11, 'T': 11, 'H': 22, 'M': 11}","{'Y': 11, 'A': 11, 'B': 5, 'D': 5, 'E': 5, 'G': 11, 'I': 5, 'K': 11, 'L': 5, 'N': 5, 'O': 5, 'U': 11, 'V': 5, 'W': 5, 'X': 5}"
INV-ZZ-5826868,SCH-ZZ-1016322,2502,Boeing 777-300,12/12/2023,12/12/2023,GAU,HYD,360,421,367,7,54,36,72,108,144,43,38,-2,5,85,74,-2,11,120,105,3,15,169,147,-3,22,"{'F': 22, 'P': 14}","{'C': 29, 'J': 22, 'Z': 22}","{'Q': 32, 'R': 22, 'S': 11, 'T': 11, 'H': 22, 'M': 11}","{'Y': 11, 'A': 11, 'B': 5, 'D': 5, 'E': 5, 'G': 11, 'I': 5, 'K': 11, 'L': 5, 'N': 5, 'O': 5, 'U': 11, 'V': 5, 'W': 5, 'X': 5}"
INV-ZZ-2236307,SCH-ZZ-1016322,2502,Boeing 777-300,12/13/2023,12/13/2023,GAU,HYD,360,416,370,10,46,36,72,108,144,41,36,0,5,84,75,-3,9,121,107,1,14,162,144,0,18,"{'F': 22, 'P': 14}","{'C': 29, 'J': 22, 'Z': 22}","{'Q': 32, 'R': 22, 'S': 11, 'T': 11, 'H': 22, 'M': 11}","{'Y': 11, 'A': 11, 'B': 5, 'D': 5, 'E': 5, 'G': 11, 'I': 5, 'K': 11, 'L': 5, 'N': 5, 'O': 5, 'U': 11, 'V': 5, 'W': 5, 'X': 5}"
INV-ZZ-7240350,SCH-ZZ-1016322,2502,Boeing 777-300,12/16/2023,12/16/2023,GAU,HYD,360,399,346,-14,53,36,72,108,144,41,36,0,5,86,75,-3,11,119,103,5,16,168,146,-2,22,"{'F': 22, 'P': 14}","{'C': 29, 'J': 22, 'Z': 22}","{'Q': 32, 'R': 22, 'S': 11, 'T': 11, 'H': 22, 'M': 11}","{'Y': 11, 'A': 11, 'B': 5, 'D': 5, 'E': 5, 'G': 11, 'I': 5, 'K': 11, 'L': 5, 'N': 5, 'O': 5, 'U': 11, 'V': 5, 'W': 5, 'X': 5}"
INV-ZZ-6939211,SCH-ZZ-1016322,2502,Boeing 777-300,12/19/2023,12/19/2023,GAU,HYD,360,396,369,9,27,36,72,108,144,41,38,-2,3,83,77,-5,6,129,120,-12,9,159,148,-4,11,"{'F': 22, 'P': 14}","{'C': 29, 'J': 22, 'Z': 22}","{'Q': 32, 'R': 22, 'S': 11, 'T': 11, 'H': 22, 'M': 11}","{'Y': 11, 'A': 11, 'B': 5, 'D': 5, 'E': 5, 'G': 11, 'I': 5, 'K': 11, 'L': 5, 'N': 5, 'O': 5, 'U': 11, 'V': 5, 'W': 5, 'X': 5}"
INV-ZZ-2618940,SCH-ZZ-1016322,2502,Boeing 777-300,12/20/2023,12/20/2023,GAU,HYD,360,417,353,-7,64,36,72,108,144,43,36,0,7,85,72,0,13,124,105,3,19,168,142,2,26,"{'F': 22, 'P': 14}","{'C': 29, 'J': 22, 'Z': 22}","{'Q': 32, 'R': 22, 'S': 11, 'T': 11, 'H': 22, 'M': 11}","{'Y': 11, 'A': 11, 'B': 5, 'D': 5, 'E': 5, 'G': 11, 'I': 5, 'K': 11, 'L': 5, 'N': 5, 'O': 5, 'U': 11, 'V': 5, 'W': 5, 'X': 5}"
INV-ZZ-5104648,SCH-ZZ-5237867,4516,Airbus A320-200,12/11/2023,12/11/2023,COK,CCU,150,171,147,-3,24,15,30,45,60,18,15,0,3,33,28,2,5,51,44,1,7,72,62,-2,10,"{'F': 9, 'P': 6}","{'C': 12, 'J': 9, 'Z': 9}","{'Q': 14, 'R': 9, 'S': 4, 'T': 4, 'H': 9, 'M': 4}","{'Y': 4, 'A': 4, 'B': 2, 'D': 2, 'E': 2, 'G': 4, 'I': 2, 'K': 4, 'L': 2, 'N': 2, 'O': 2, 'U': 4, 'V': 2, 'W': 2, 'X': 2}"
INV-ZZ-7489431,SCH-ZZ-5237867,4516,Airbus A320-200,12/12/2023,12/12/2023,COK,CCU,150,172,163,13,9,15,30,45,60,17,16,-1,1,35,33,-3,2,53,50,-5,3,71,67,-7,4,"{'F': 9, 'P': 6}","{'C': 12, 'J': 9, 'Z': 9}","{'Q': 14, 'R': 9, 'S': 4, 'T': 4, 'H': 9, 'M': 4}","{'Y': 4, 'A': 4, 'B': 2, 'D': 2, 'E': 2, 'G': 4, 'I': 2, 'K': 4, 'L': 2, 'N': 2, 'O': 2, 'U': 4, 'V': 2, 'W': 2, 'X': 2}"
INV-ZZ-3812565,SCH-ZZ-5237867,4516,Airbus A320-200,12/14/2023,12/14/2023,COK,CCU,150,166,155,5,11,15,30,45,60,17,16,-1,1,34,32,-2,2,51,48,-3,3,70,65,-5,5,"{'F': 9, 'P': 6}","{'C': 12, 'J': 9, 'Z': 9}","{'Q': 14, 'R': 9, 'S': 4, 'T': 4, 'H': 9, 'M': 4}","{'Y': 4, 'A': 4, 'B': 2, 'D': 2, 'E': 2, 'G': 4, 'I': 2, 'K': 4, 'L': 2, 'N': 2, 'O': 2, 'U': 4, 'V': 2, 'W': 2, 'X': 2}"
INV-ZZ-7314698,SCH-ZZ-5237867,4516,Airbus A320-200,12/16/2023,12/16/2023,COK,CCU,150,169,137,-13,32,15,30,45,60,18,15,0,3,33,27,3,6,54,44,1,10,71,58,2,13,"{'F': 9, 'P': 6}","{'C': 12, 'J': 9, 'Z': 9}","{'Q': 14, 'R': 9, 'S': 4, 'T': 4, 'H': 9, 'M': 4}","{'Y': 4, 'A': 4, 'B': 2, 'D': 2, 'E': 2, 'G': 4, 'I': 2, 'K': 4, 'L': 2, 'N': 2, 'O': 2, 'U': 4, 'V': 2, 'W': 2, 'X': 2}"
INV-ZZ-7044569,SCH-ZZ-5237867,4516,Airbus A320-200,12/18/2023,12/18/2023,COK,CCU,150,179,144,-6,35,15,30,45,60,17,14,1,3,36,29,1,7,51,41,4,10,71,57,3,14,"{'F': 9, 'P': 6}","{'C': 12, 'J': 9, 'Z': 9}","{'Q': 14, 'R': 9, 'S': 4, 'T': 4, 'H': 9, 'M': 4}","{'Y': 4, 'A': 4, 'B': 2, 'D': 2, 'E': 2, 'G': 4, 'I': 2, 'K': 4, 'L': 2, 'N': 2, 'O': 2, 'U': 4, 'V': 2, 'W': 2, 'X': 2}"
INV-ZZ-5054774,SCH-ZZ-5237867,4516,Airbus A320-200,12/19/2023,12/19/2023,COK,CCU,150,179,153,3,26,15,30,45,60,17,14,1,3,34,29,1,5,51,43,2,8,67,57,3,10,"{'F': 9, 'P': 6}","{'C': 12, 'J': 9, 'Z': 9}","{'Q': 14, 'R': 9, 'S': 4, 'T': 4, 'H': 9, 'M': 4}","{'Y': 4, 'A': 4, 'B': 2, 'D': 2, 'E': 2, 'G': 4, 'I': 2, 'K': 4, 'L': 2, 'N': 2, 'O': 2, 'U': 4, 'V': 2, 'W': 2, 'X': 2}"
INV-ZZ-1360498,SCH-ZZ-5237867,4516,Airbus A320-200,12/21/2023,12/21/2023,COK,CCU,150,168,135,-15,33,15,30,45,60,18,15,0,3,35,28,2,7,50,40,5,10,68,55,5,13,"{'F': 9, 'P': 6}","{'C': 12, 'J': 9, 'Z': 9}","{'Q': 14, 'R': 9, 'S': 4, 'T': 4, 'H': 9, 'M': 4}","{'Y': 4, 'A': 4, 'B': 2, 'D': 2, 'E': 2, 'G': 4, 'I': 2, 'K': 4, 'L': 2, 'N': 2, 'O': 2, 'U': 4, 'V': 2, 'W': 2, 'X': 2}"
INV-ZZ-9025997,SCH-ZZ-5237867,4516,Airbus A320-200,12/23/2023,12/23/2023,COK,CCU,150,169,142,-8,27,15,30,45,60,17,14,1,3,34,29,1,5,53,45,0,8,71,60,0,11,"{'F': 9, 'P': 6}","{'C': 12, 'J': 9, 'Z': 9}","{'Q': 14, 'R': 9, 'S': 4, 'T': 4, 'H': 9, 'M': 4}","{'Y': 4, 'A': 4, 'B': 2, 'D': 2, 'E': 2, 'G': 4, 'I': 2, 'K': 4, 'L': 2, 'N': 2, 'O': 2, 'U': 4, 'V': 2, 'W': 2, 'X': 2}"
INV-ZZ-2602588,SCH-ZZ-5237867,4516,Airbus A320-200,12/25/2023,12/25/2023,COK,CCU,150,167,135,-15,32,15,30,45,60,17,14,1,3,36,29,1,7,51,41,4,10,72,58,2,14,"{'F': 9, 'P': 6}","{'C': 12, 'J': 9, 'Z': 9}","{'Q': 14, 'R': 9, 'S': 4, 'T': 4, 'H': 9, 'M': 4}","{'Y': 4, 'A': 4, 'B': 2, 'D': 2, 'E': 2, 'G': 4, 'I': 2, 'K': 4, 'L': 2, 'N': 2, 'O': 2, 'U': 4, 'V': 2, 'W': 2, 'X': 2}"
INV-ZZ-6049493,SCH-ZZ-5237867,4516,Airbus A320-200,12/26/2023,12/26/2023,COK,CCU,150,167,152,2,14,15,30,45,60,18,16,-1,2,35,32,-2,3,50,46,-1,4,69,63,-3,6,"{'F': 9, 'P': 6}","{'C': 12, 'J': 9, 'Z': 9}","{'Q': 14, 'R': 9, 'S': 4, 'T': 4, 'H': 9, 'M': 4}","{'Y': 4, 'A': 4, 'B': 2, 'D': 2, 'E': 2, 'G': 4, 'I': 2, 'K': 4, 'L': 2, 'N': 2, 'O': 2, 'U': 4, 'V': 2, 'W': 2, 'X': 2}"
INV-ZZ-3590805,SCH-ZZ-5949538,2809,Airbus A321 Neo,12/06/2023,12/06/2023,CJB,HYD,220,256,214,-6,42,22,44,66,88,26,22,0,4,49,41,3,8,77,64,2,13,103,86,2,17,"{'F': 13, 'P': 9}","{'C': 18, 'J': 13, 'Z': 13}","{'Q': 20, 'R': 13, 'S': 7, 'T': 7, 'H': 13, 'M': 7}","{'Y': 7, 'A': 7, 'B': 3, 'D': 3, 'E': 3, 'G': 7, 'I': 3, 'K': 7, 'L': 3, 'N': 3, 'O': 3, 'U': 7, 'V': 3, 'W': 3, 'X': 3}"
INV-ZZ-3295694,SCH-ZZ-5949538,2809,Airbus A321 Neo,12/08/2023,12/08/2023,CJB,HYD,220,263,239,19,24,22,44,66,88,26,24,-2,2,51,46,-2,5,75,68,-2,7,101,92,-4,9,"{'F': 13, 'P': 9}","{'C': 18, 'J': 13, 'Z': 13}","{'Q': 20, 'R': 13, 'S': 7, 'T': 7, 'H': 13, 'M': 7}","{'Y': 7, 'A': 7, 'B': 3, 'D': 3, 'E': 3, 'G': 7, 'I': 3, 'K': 7, 'L': 3, 'N': 3, 'O': 3, 'U': 7, 'V': 3, 'W': 3, 'X': 3}"
INV-ZZ-3403536,SCH-ZZ-5949538,2809,Airbus A321 Neo,12/10/2023,12/10/2023,CJB,HYD,220,257,238,18,19,22,44,66,88,24,22,0,2,51,47,-3,4,77,71,-5,6,101,94,-6,7,"{'F': 13, 'P': 9}","{'C': 18, 'J': 13, 'Z': 13}","{'Q': 20, 'R': 13, 'S': 7, 'T': 7, 'H': 13, 'M': 7}","{'Y': 7, 'A': 7, 'B': 3, 'D': 3, 'E': 3, 'G': 7, 'I': 3, 'K': 7, 'L': 3, 'N': 3, 'O': 3, 'U': 7, 'V': 3, 'W': 3, 'X': 3}"
INV-ZZ-8583992,SCH-ZZ-5949538,2809,Airbus A321 Neo,12/11/2023,12/11/2023,CJB,HYD,220,256,243,23,13,22,44,66,88,25,24,-2,1,50,47,-3,3,77,73,-7,4,100,95,-7,5,"{'F': 13, 'P': 9}","{'C': 18, 'J': 13, 'Z': 13}","{'Q': 20, 'R': 13, 'S': 7, 'T': 7, 'H': 13, 'M': 7}","{'Y': 7, 'A': 7, 'B': 3, 'D': 3, 'E': 3, 'G': 7, 'I': 3, 'K': 7, 'L': 3, 'N': 3, 'O': 3, 'U': 7, 'V': 3, 'W': 3, 'X': 3}"
INV-ZZ-1956044,SCH-ZZ-5949538,2809,Airbus A321 Neo,12/13/2023,12/13/2023,CJB,HYD,220,247,236,16,11,22,44,66,88,26,25,-3,1,52,50,-6,2,77,73,-7,4,100,95,-7,5,"{'F': 13, 'P': 9}","{'C': 18, 'J': 13, 'Z': 13}","{'Q': 20, 'R': 13, 'S': 7, 'T': 7, 'H': 13, 'M': 7}","{'Y': 7, 'A': 7, 'B': 3, 'D': 3, 'E': 3, 'G': 7, 'I': 3, 'K': 7, 'L': 3, 'N': 3, 'O': 3, 'U': 7, 'V': 3, 'W': 3, 'X': 3}"
INV-ZZ-1424502,SCH-ZZ-5949538,2809,Airbus A321 Neo,12/15/2023,12/15/2023,CJB,HYD,220,249,226,6,23,22,44,66,88,25,23,-1,2,52,47,-3,5,74,67,-1,7,102,92,-4,10,"{'F': 13, 'P': 9}","{'C': 18, 'J': 13, 'Z': 13}","{'Q': 20, 'R': 13, 'S': 7, 'T': 7, 'H': 13, 'M': 7}","{'Y': 7, 'A': 7, 'B': 3, 'D': 3, 'E': 3, 'G': 7, 'I': 3, 'K': 7, 'L': 3, 'N': 3, 'O': 3, 'U': 7, 'V': 3, 'W': 3, 'X': 3}"
INV-ZZ-8643109,SCH-ZZ-5949538,2809,Airbus A321 Neo,12/17/2023,12/17/2023,CJB,HYD,220,255,226,6,29,22,44,66,88,26,23,-1,3,51,45,-1,6,74,66,0,8,100,89,-1,11,"{'F': 13, 'P': 9}","{'C': 18, 'J': 13, 'Z': 13}","{'Q': 20, 'R': 13, 'S': 7, 'T': 7, 'H': 13, 'M': 7}","{'Y': 7, 'A': 7, 'B': 3, 'D': 3, 'E': 3, 'G': 7, 'I': 3, 'K': 7, 'L': 3, 'N': 3, 'O': 3, 'U': 7, 'V': 3, 'W': 3, 'X': 3}"
INV-ZZ-1185101,SCH-ZZ-9164842,2016,Boeing 777,12/16/2023,12/16/2023,BBI,LKO,425,496,439,14,57,42,85,127,170,47,42,0,5,100,88,-3,12,151,134,-7,17,197,174,-4,23,"{'F': 25, 'P': 17}","{'C': 34, 'J': 26, 'Z': 26}","{'Q': 38, 'R': 25, 'S': 13, 'T': 13, 'H': 25, 'M': 13}","{'Y': 13, 'A': 13, 'B': 6, 'D': 6, 'E': 6, 'G': 13, 'I': 6, 'K': 13, 'L': 6, 'N': 6, 'O': 6, 'U': 13, 'V': 6, 'W': 6, 'X': 6}"
INV-ZZ-5932937,SCH-ZZ-9164842,2016,Boeing 777,12/20/2023,12/20/2023,BBI,LKO,425,496,403,-22,93,42,85,127,170,47,38,4,9,94,76,9,18,143,116,11,27,189,154,16,35,"{'F': 25, 'P': 17}","{'C': 34, 'J': 26, 'Z': 26}","{'Q': 38, 'R': 25, 'S': 13, 'T': 13, 'H': 25, 'M': 13}","{'Y': 13, 'A': 13, 'B': 6, 'D': 6, 'E': 6, 'G': 13, 'I': 6, 'K': 13, 'L': 6, 'N': 6, 'O': 6, 'U': 13, 'V': 6, 'W': 6, 'X': 6}"
INV-ZZ-6167183,SCH-ZZ-4460278,3027,Boeing 767,12/21/2023,12/21/2023,AMD,JAI,278,331,270,-8,61,27,55,83,111,31,25,2,6,63,51,4,12,96,78,5,18,123,100,11,23,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 25, 'R': 17, 'S': 8, 'T': 8, 'H': 17, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-4009158,SCH-ZZ-4460278,3027,Boeing 767,12/24/2023,12/24/2023,AMD,JAI,278,308,252,-26,56,27,55,83,111,31,25,2,6,65,53,2,12,98,80,3,18,125,102,9,23,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 25, 'R': 17, 'S': 8, 'T': 8, 'H': 17, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-1037453,SCH-ZZ-4460278,3027,Boeing 767,12/26/2023,12/26/2023,AMD,JAI,278,310,260,-18,50,27,55,83,111,32,27,0,5,62,52,3,10,97,81,2,16,127,107,4,20,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 25, 'R': 17, 'S': 8, 'T': 8, 'H': 17, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-9707530,SCH-ZZ-4460278,3027,Boeing 767,12/27/2023,12/27/2023,AMD,JAI,278,314,278,0,36,27,55,83,111,30,27,0,3,63,56,-1,7,97,86,-3,11,127,112,-1,15,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 25, 'R': 17, 'S': 8, 'T': 8, 'H': 17, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-7500750,SCH-ZZ-4460278,3027,Boeing 767,12/28/2023,12/28/2023,AMD,JAI,278,305,276,-2,29,27,55,83,111,30,27,0,3,63,57,-2,6,98,89,-6,9,127,115,-4,12,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 25, 'R': 17, 'S': 8, 'T': 8, 'H': 17, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-7283904,SCH-ZZ-4745163,3027,Boeing 777,12/05/2023,12/05/2023,AMD,JAI,425,468,455,30,13,42,85,127,170,47,46,-4,1,100,97,-12,3,146,142,-15,4,189,184,-14,5,"{'F': 25, 'P': 17}","{'C': 34, 'J': 26, 'Z': 26}","{'Q': 38, 'R': 25, 'S': 13, 'T': 13, 'H': 25, 'M': 13}","{'Y': 13, 'A': 13, 'B': 6, 'D': 6, 'E': 6, 'G': 13, 'I': 6, 'K': 13, 'L': 6, 'N': 6, 'O': 6, 'U': 13, 'V': 6, 'W': 6, 'X': 6}"
INV-ZZ-4215629,SCH-ZZ-4745163,3027,Boeing 777,12/06/2023,12/06/2023,AMD,JAI,425,500,437,12,63,42,85,127,170,47,41,1,6,101,88,-3,13,149,130,-3,19,198,173,-3,25,"{'F': 25, 'P': 17}","{'C': 34, 'J': 26, 'Z': 26}","{'Q': 38, 'R': 25, 'S': 13, 'T': 13, 'H': 25, 'M': 13}","{'Y': 13, 'A': 13, 'B': 6, 'D': 6, 'E': 6, 'G': 13, 'I': 6, 'K': 13, 'L': 6, 'N': 6, 'O': 6, 'U': 13, 'V': 6, 'W': 6, 'X': 6}"
