InventoryId,ScheduleId,FlightNumber,AircraftType,DepartureAirport,ArrivalAirport,TotalCapacity,TotalInventory,BookedInventory,Oversold,AvailableInventory,FirstClass,BusinessClass,PremiumEconomyClass,EconomyClass,FC_TotalInventory,FC_BookedInventory,FC_Oversold,FC_AvailableInventory,BC_TotalInventory,BC_BookedInventory,BC_Oversold,BC_AvailableInventory,PC_TotalInventory,PC_BookedInventory,PC_Oversold,PC_AvailableInventory,EC_TotalInventory,EC_BookedInventory,EC_Oversold,EC_AvailableInventory,FC_CD,BC_CD,PC_CD,EC_CD,DepartureDatetime,ArrivalDatetime,Status
INV-ZZ-1956044,SCH-ZZ-5949538,2809,Airbus A321 Neo,CJB,HYD,220,247,236,16,11,22,44,66,88,26,25,-3,1,52,50,-6,2,77,73,-7,4,100,95,-7,5,"{'F': 1, 'P': 0}","{'C': 1, 'J': 0, 'Z': 1}","{'Q': 1, 'R': 0, 'S': 1, 'T': 1, 'H': 0, 'M': 1}","{'Y': 5, 'A': 0, 'B': 0, 'D': 0, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-13 06:47:00,2023-12-13 14:05:00,On Time
INV-ZZ-1424502,SCH-ZZ-5949538,2809,Airbus A321 Neo,CJB,HYD,220,249,226,6,23,22,44,66,88,25,23,-1,2,52,47,-3,5,74,67,-1,7,102,92,-4,10,"{'F': 0, 'P': 2}","{'C': 3, 'J': 2, 'Z': 0}","{'Q': 1, 'R': 5, 'S': 1, 'T': 0, 'H': 0, 'M': 0}","{'Y': 9, 'A': 0, 'B': 1, 'D': 0, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-15 06:47:00,2023-12-15 14:05:00,On Time
INV-ZZ-8643109,SCH-ZZ-5949538,2809,Airbus A321 Neo,CJB,HYD,220,255,226,6,29,22,44,66,88,26,23,-1,3,51,45,-1,6,74,66,0,8,100,89,-1,11,"{'F': 1, 'P': 2}","{'C': 3, 'J': 3, 'Z': 0}","{'Q': 2, 'R': 0, 'S': 5, 'T': 0, 'H': 0, 'M': 1}","{'Y': 2, 'A': 3, 'B': 5, 'D': 1, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-17 06:47:00,2023-12-17 14:05:00,Cancelled
INV-ZZ-1185101,SCH-ZZ-9164842,2016,Boeing 777,BBI,LKO,425,496,439,14,57,42,85,127,170,47,42,0,5,100,88,-3,12,151,134,-7,17,197,174,-4,23,"{'F': 0, 'P': 5}","{'C': 6, 'J': 5, 'Z': 1}","{'Q': 0, 'R': 15, 'S': 1, 'T': 0, 'H': 0, 'M': 1}","{'Y': 17, 'A': 2, 'B': 0, 'D': 3, 'E': 0, 'G': 1, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-16 11:13:00,2023-12-16 11:41:00,On Time
INV-ZZ-5932937,SCH-ZZ-9164842,2016,Boeing 777,BBI,LKO,425,496,403,-22,93,42,85,127,170,47,38,4,9,94,76,9,18,143,116,11,27,189,154,16,35,"{'F': 7, 'P': 2}","{'C': 8, 'J': 0, 'Z': 10}","{'Q': 8, 'R': 0, 'S': 17, 'T': 2, 'H': 0, 'M': 0}","{'Y': 16, 'A': 6, 'B': 3, 'D': 9, 'E': 1, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-20 11:13:00,2023-12-20 11:41:00,On Time
INV-ZZ-6167183,SCH-ZZ-4460278,3027,Boeing 767,AMD,JAI,278,331,270,-8,61,27,55,83,111,31,25,2,6,63,51,4,12,96,78,5,18,123,100,11,23,"{'F': 3, 'P': 3}","{'C': 6, 'J': 4, 'Z': 2}","{'Q': 16, 'R': 0, 'S': 2, 'T': 0, 'H': 0, 'M': 0}","{'Y': 7, 'A': 7, 'B': 8, 'D': 0, 'E': 0, 'G': 0, 'I': 1, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-21 14:32:00,2023-12-22 04:56:00,On Time
INV-ZZ-4009158,SCH-ZZ-4460278,3027,Boeing 767,AMD,JAI,278,308,252,-26,56,27,55,83,111,31,25,2,6,65,53,2,12,98,80,3,18,125,102,9,23,"{'F': 4, 'P': 2}","{'C': 10, 'J': 1, 'Z': 1}","{'Q': 0, 'R': 0, 'S': 5, 'T': 4, 'H': 6, 'M': 3}","{'Y': 20, 'A': 1, 'B': 2, 'D': 0, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-24 14:32:00,2023-12-25 04:56:00,On Time
INV-ZZ-1037453,SCH-ZZ-4460278,3027,Boeing 767,AMD,JAI,278,310,260,-18,50,27,55,83,111,32,27,0,5,62,52,3,10,97,81,2,16,127,107,4,20,"{'F': 0, 'P': 5}","{'C': 7, 'J': 2, 'Z': 1}","{'Q': 8, 'R': 4, 'S': 2, 'T': 2, 'H': 0, 'M': 0}","{'Y': 8, 'A': 6, 'B': 6, 'D': 0, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-26 14:32:00,2023-12-27 04:56:00,On Time
INV-ZZ-9707530,SCH-ZZ-4460278,3027,Boeing 767,AMD,JAI,278,314,278,0,36,27,55,83,111,30,27,0,3,63,56,-1,7,97,86,-3,11,127,112,-1,15,"{'F': 3, 'P': 0}","{'C': 1, 'J': 4, 'Z': 2}","{'Q': 11, 'R': 0, 'S': 0, 'T': 0, 'H': 0, 'M': 0}","{'Y': 11, 'A': 2, 'B': 0, 'D': 0, 'E': 0, 'G': 0, 'I': 2, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-27 14:32:00,2023-12-28 04:56:00,On Time
INV-ZZ-7500750,SCH-ZZ-4460278,3027,Boeing 767,AMD,JAI,278,305,276,-2,29,27,55,83,111,30,27,0,3,63,57,-2,6,98,89,-6,9,127,115,-4,12,"{'F': 1, 'P': 2}","{'C': 1, 'J': 4, 'Z': 1}","{'Q': 4, 'R': 3, 'S': 2, 'T': 0, 'H': 0, 'M': 0}","{'Y': 1, 'A': 1, 'B': 4, 'D': 5, 'E': 1, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-28 14:32:00,2023-12-29 04:56:00,On Time
INV-ZZ-7283904,SCH-ZZ-4745163,3027,Boeing 777,AMD,JAI,425,468,455,30,13,42,85,127,170,47,46,-4,1,100,97,-12,3,146,142,-15,4,189,184,-14,5,"{'F': 0, 'P': 1}","{'C': 3, 'J': 0, 'Z': 0}","{'Q': 1, 'R': 0, 'S': 3, 'T': 0, 'H': 0, 'M': 0}","{'Y': 4, 'A': 1, 'B': 0, 'D': 0, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-05 14:32:00,2023-12-06 04:56:00,On Time
INV-ZZ-4215629,SCH-ZZ-4745163,3027,Boeing 777,AMD,JAI,425,500,437,12,63,42,85,127,170,47,41,1,6,101,88,-3,13,149,130,-3,19,198,173,-3,25,"{'F': 5, 'P': 1}","{'C': 4, 'J': 3, 'Z': 6}","{'Q': 17, 'R': 2, 'S': 0, 'T': 0, 'H': 0, 'M': 0}","{'Y': 14, 'A': 9, 'B': 2, 'D': 0, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-06 14:32:00,2023-12-07 04:56:00,Cancelled
INV-ZZ-5091630,SCH-ZZ-4745163,3027,Boeing 777,AMD,JAI,425,474,439,14,35,42,85,127,170,50,46,-4,4,102,94,-9,8,149,138,-11,11,193,179,-9,14,"{'F': 4, 'P': 0}","{'C': 2, 'J': 6, 'Z': 0}","{'Q': 1, 'R': 3, 'S': 5, 'T': 2, 'H': 0, 'M': 0}","{'Y': 11, 'A': 1, 'B': 2, 'D': 0, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-09 14:32:00,2023-12-10 04:56:00,On Time
INV-ZZ-3290070,SCH-ZZ-4745163,3027,Boeing 777,AMD,JAI,425,495,457,32,38,42,85,127,170,46,42,0,4,98,90,-5,8,143,132,-5,11,197,182,-12,15,"{'F': 2, 'P': 2}","{'C': 0, 'J': 0, 'Z': 8}","{'Q': 0, 'R': 8, 'S': 2, 'T': 0, 'H': 0, 'M': 1}","{'Y': 2, 'A': 13, 'B': 0, 'D': 0, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-10 14:32:00,2023-12-11 04:56:00,On Time
INV-ZZ-3654932,SCH-ZZ-4745163,3027,Boeing 777,AMD,JAI,425,486,398,-27,88,42,85,127,170,47,38,4,9,96,79,6,17,146,119,8,27,192,157,13,35,"{'F': 5, 'P': 4}","{'C': 8, 'J': 7, 'Z': 2}","{'Q': 16, 'R': 8, 'S': 0, 'T': 2, 'H': 0, 'M': 1}","{'Y': 11, 'A': 0, 'B': 17, 'D': 6, 'E': 1, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-11 14:32:00,2023-12-12 04:56:00,On Time
INV-ZZ-6163570,SCH-ZZ-4745163,3027,Boeing 777,AMD,JAI,425,494,409,-16,85,42,85,127,170,47,39,3,8,96,79,6,17,144,119,8,25,198,164,6,34,"{'F': 8, 'P': 0}","{'C': 10, 'J': 6, 'Z': 1}","{'Q': 16, 'R': 6, 'S': 2, 'T': 1, 'H': 0, 'M': 0}","{'Y': 19, 'A': 10, 'B': 1, 'D': 2, 'E': 2, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-12 14:32:00,2023-12-13 04:56:00,Cancelled
INV-ZZ-1335716,SCH-ZZ-4745163,3027,Boeing 777,AMD,JAI,425,499,449,24,50,42,85,127,170,49,44,-2,5,95,85,0,10,143,129,-2,14,188,169,1,19,"{'F': 4, 'P': 1}","{'C': 10, 'J': 0, 'Z': 0}","{'Q': 11, 'R': 3, 'S': 0, 'T': 0, 'H': 0, 'M': 0}","{'Y': 2, 'A': 4, 'B': 13, 'D': 0, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-13 14:32:00,2023-12-14 04:56:00,On Time
INV-ZZ-5200345,SCH-ZZ-4745163,3027,Boeing 777,AMD,JAI,425,467,433,8,34,42,85,127,170,50,46,-4,4,97,90,-5,7,145,135,-8,10,195,181,-11,14,"{'F': 2, 'P': 2}","{'C': 0, 'J': 4, 'Z': 3}","{'Q': 1, 'R': 2, 'S': 3, 'T': 1, 'H': 1, 'M': 2}","{'Y': 5, 'A': 6, 'B': 2, 'D': 0, 'E': 1, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-16 14:32:00,2023-12-17 04:56:00,Cancelled
INV-ZZ-4777337,SCH-ZZ-4745163,3027,Boeing 777,AMD,JAI,425,485,395,-30,90,42,85,127,170,47,38,4,9,96,78,7,18,143,116,11,27,196,160,10,36,"{'F': 4, 'P': 5}","{'C': 6, 'J': 7, 'Z': 5}","{'Q': 14, 'R': 1, 'S': 1, 'T': 7, 'H': 2, 'M': 2}","{'Y': 27, 'A': 6, 'B': 2, 'D': 1, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-17 14:32:00,2023-12-18 04:56:00,On Time
INV-ZZ-4048001,SCH-ZZ-4745163,3027,Boeing 777,AMD,JAI,425,481,449,24,32,42,85,127,170,46,43,-1,3,99,92,-7,7,149,139,-12,10,197,184,-14,13,"{'F': 2, 'P': 1}","{'C': 5, 'J': 0, 'Z': 2}","{'Q': 8, 'R': 2, 'S': 0, 'T': 0, 'H': 0, 'M': 0}","{'Y': 11, 'A': 0, 'B': 1, 'D': 0, 'E': 1, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-18 14:32:00,2023-12-19 04:56:00,On Time
INV-ZZ-3066483,SCH-ZZ-4745163,3027,Boeing 777,AMD,JAI,425,474,429,4,45,42,85,127,170,48,43,-1,5,100,90,-5,10,144,130,-3,14,193,175,-5,18,"{'F': 0, 'P': 5}","{'C': 6, 'J': 1, 'Z': 3}","{'Q': 12, 'R': 0, 'S': 0, 'T': 1, 'H': 1, 'M': 0}","{'Y': 10, 'A': 7, 'B': 0, 'D': 0, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 1, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-19 14:32:00,2023-12-20 04:56:00,On Time
INV-ZZ-3257016,SCH-ZZ-4745163,3027,Boeing 777,AMD,JAI,425,507,432,7,75,42,85,127,170,48,41,1,7,99,84,1,15,151,129,-2,22,197,168,2,29,"{'F': 3, 'P': 4}","{'C': 10, 'J': 2, 'Z': 3}","{'Q': 20, 'R': 1, 'S': 0, 'T': 0, 'H': 0, 'M': 1}","{'Y': 8, 'A': 4, 'B': 4, 'D': 6, 'E': 5, 'G': 2, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-20 14:32:00,2023-12-21 04:56:00,On Time
INV-ZZ-7048653,SCH-ZZ-2990004,2347,Boeing 787,PAT,BOM,270,323,288,18,35,27,54,81,108,32,28,-1,4,62,55,-1,7,91,81,0,10,128,114,-6,14,"{'F': 2, 'P': 2}","{'C': 0, 'J': 3, 'Z': 4}","{'Q': 9, 'R': 0, 'S': 0, 'T': 0, 'H': 1, 'M': 0}","{'Y': 13, 'A': 1, 'B': 0, 'D': 0, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-21 11:26:00,2023-12-21 21:02:00,On Time
INV-ZZ-5830986,SCH-ZZ-2990004,2347,Boeing 787,PAT,BOM,270,298,251,-19,47,27,54,81,108,32,27,0,5,61,51,3,10,92,77,4,15,122,103,5,19,"{'F': 0, 'P': 5}","{'C': 8, 'J': 2, 'Z': 0}","{'Q': 14, 'R': 1, 'S': 0, 'T': 0, 'H': 0, 'M': 0}","{'Y': 4, 'A': 8, 'B': 6, 'D': 0, 'E': 1, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-23 11:26:00,2023-12-23 21:02:00,On Time
INV-ZZ-3690792,SCH-ZZ-2990004,2347,Boeing 787,PAT,BOM,270,311,258,-12,53,27,54,81,108,30,25,2,5,64,53,1,11,95,79,2,16,125,104,4,21,"{'F': 4, 'P': 1}","{'C': 4, 'J': 4, 'Z': 3}","{'Q': 9, 'R': 0, 'S': 6, 'T': 0, 'H': 1, 'M': 0}","{'Y': 16, 'A': 5, 'B': 0, 'D': 0, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-26 11:26:00,2023-12-26 21:02:00,Cancelled
INV-ZZ-3582047,SCH-ZZ-2990004,2347,Boeing 787,PAT,BOM,270,310,256,-14,54,27,54,81,108,31,26,1,5,62,51,3,11,93,77,4,16,122,101,7,21,"{'F': 4, 'P': 1}","{'C': 9, 'J': 1, 'Z': 1}","{'Q': 2, 'R': 4, 'S': 2, 'T': 3, 'H': 5, 'M': 0}","{'Y': 3, 'A': 11, 'B': 3, 'D': 2, 'E': 0, 'G': 1, 'I': 1, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-28 11:26:00,2023-12-28 21:02:00,On Time
INV-ZZ-3158771,SCH-ZZ-4180348,4529,Boeing 777,BBI,GAU,425,482,411,-14,71,42,85,127,170,48,41,1,7,101,86,-1,15,148,126,1,22,198,169,1,29,"{'F': 3, 'P': 4}","{'C': 10, 'J': 1, 'Z': 4}","{'Q': 15, 'R': 2, 'S': 3, 'T': 1, 'H': 1, 'M': 0}","{'Y': 4, 'A': 8, 'B': 1, 'D': 2, 'E': 11, 'G': 0, 'I': 1, 'K': 1, 'L': 1, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-19 16:56:00,2023-12-19 21:11:00,On Time
INV-ZZ-1907219,SCH-ZZ-4180348,4529,Boeing 777,BBI,GAU,425,505,442,17,63,42,85,127,170,49,43,-1,6,99,87,-2,12,147,129,-2,18,202,177,-7,25,"{'F': 2, 'P': 4}","{'C': 8, 'J': 3, 'Z': 1}","{'Q': 0, 'R': 6, 'S': 6, 'T': 2, 'H': 3, 'M': 1}","{'Y': 20, 'A': 4, 'B': 1, 'D': 0, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-22 16:56:00,2023-12-22 21:11:00,On Time
INV-ZZ-3028040,SCH-ZZ-4180348,4529,Boeing 777,BBI,GAU,425,481,416,-9,65,42,85,127,170,50,43,-1,7,98,85,0,13,144,125,2,19,201,174,-4,27,"{'F': 2, 'P': 5}","{'C': 6, 'J': 0, 'Z': 7}","{'Q': 13, 'R': 3, 'S': 0, 'T': 0, 'H': 2, 'M': 1}","{'Y': 17, 'A': 6, 'B': 2, 'D': 0, 'E': 2, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-23 16:56:00,2023-12-23 21:11:00,On Time
INV-ZZ-3209001,SCH-ZZ-2688489,3140,Airbus A320 Neo,CCU,LKO,180,215,196,16,19,18,36,54,72,22,20,-2,2,40,36,0,4,63,57,-3,6,85,77,-5,8,"{'F': 1, 'P': 1}","{'C': 2, 'J': 0, 'Z': 2}","{'Q': 5, 'R': 0, 'S': 1, 'T': 0, 'H': 0, 'M': 0}","{'Y': 4, 'A': 3, 'B': 1, 'D': 0, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-15 14:20:00,2023-12-16 05:25:00,On Time
INV-ZZ-2542122,SCH-ZZ-2688489,3140,Airbus A320 Neo,CCU,LKO,180,212,200,20,12,18,36,54,72,20,19,-1,1,42,40,-4,2,59,56,-2,3,80,75,-3,5,"{'F': 1, 'P': 0}","{'C': 0, 'J': 2, 'Z': 0}","{'Q': 3, 'R': 0, 'S': 0, 'T': 0, 'H': 0, 'M': 0}","{'Y': 0, 'A': 5, 'B': 0, 'D': 0, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-16 14:20:00,2023-12-17 05:25:00,On Time
INV-ZZ-4564354,SCH-ZZ-2688489,3140,Airbus A320 Neo,CCU,LKO,180,207,182,2,25,18,36,54,72,21,18,0,3,41,36,0,5,64,56,-2,8,80,70,2,10,"{'F': 1, 'P': 2}","{'C': 0, 'J': 5, 'Z': 0}","{'Q': 6, 'R': 1, 'S': 0, 'T': 1, 'H': 0, 'M': 0}","{'Y': 7, 'A': 1, 'B': 2, 'D': 0, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-18 14:20:00,2023-12-19 05:25:00,On Time
INV-ZZ-3065635,SCH-ZZ-2688489,3140,Airbus A320 Neo,CCU,LKO,180,208,170,-10,38,18,36,54,72,20,16,2,4,40,33,3,7,63,51,3,12,82,67,5,15,"{'F': 0, 'P': 4}","{'C': 1, 'J': 1, 'Z': 5}","{'Q': 12, 'R': 0, 'S': 0, 'T': 0, 'H': 0, 'M': 0}","{'Y': 9, 'A': 5, 'B': 0, 'D': 0, 'E': 0, 'G': 0, 'I': 0, 'K': 1, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-22 14:20:00,2023-12-23 05:25:00,On Time
INV-ZZ-9595780,SCH-ZZ-6466454,4529,Boeing 787,BBI,GAU,270,316,276,6,40,27,54,81,108,30,26,1,4,60,52,2,8,95,83,-2,12,126,110,-2,16,"{'F': 2, 'P': 2}","{'C': 1, 'J': 3, 'Z': 4}","{'Q': 7, 'R': 4, 'S': 1, 'T': 0, 'H': 0, 'M': 0}","{'Y': 4, 'A': 1, 'B': 9, 'D': 1, 'E': 1, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-09 16:56:00,2023-12-09 21:11:00,On Time
INV-ZZ-6451668,SCH-ZZ-6466454,4529,Boeing 787,BBI,GAU,270,299,275,5,24,27,54,81,108,32,29,-2,3,61,56,-2,5,92,85,-4,7,123,113,-5,10,"{'F': 2, 'P': 1}","{'C': 0, 'J': 3, 'Z': 2}","{'Q': 4, 'R': 1, 'S': 0, 'T': 0, 'H': 1, 'M': 1}","{'Y': 4, 'A': 6, 'B': 0, 'D': 0, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-16 16:56:00,2023-12-16 21:11:00,On Time
INV-ZZ-8814119,SCH-ZZ-5903235,4114,Boeing 717,CJB,BLR,100,117,110,10,7,10,20,30,40,12,11,-1,1,23,22,-2,1,35,33,-3,2,45,42,-2,3,"{'F': 0, 'P': 1}","{'C': 1, 'J': 0, 'Z': 0}","{'Q': 2, 'R': 0, 'S': 0, 'T': 0, 'H': 0, 'M': 0}","{'Y': 1, 'A': 2, 'B': 0, 'D': 0, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-10 11:36:00,2023-12-11 05:00:00,On Time
INV-ZZ-4459626,SCH-ZZ-5903235,4114,Boeing 717,CJB,BLR,100,117,105,5,12,10,20,30,40,12,11,-1,1,24,22,-2,2,34,30,0,4,48,43,-3,5,"{'F': 1, 'P': 0}","{'C': 0, 'J': 0, 'Z': 2}","{'Q': 4, 'R': 0, 'S': 0, 'T': 0, 'H': 0, 'M': 0}","{'Y': 1, 'A': 4, 'B': 0, 'D': 0, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-13 11:36:00,2023-12-14 05:00:00,On Time
INV-ZZ-7430592,SCH-ZZ-5903235,4114,Boeing 717,CJB,BLR,100,119,104,4,15,10,20,30,40,11,10,0,1,23,20,0,3,34,30,0,4,47,41,-1,6,"{'F': 1, 'P': 0}","{'C': 1, 'J': 2, 'Z': 0}","{'Q': 0, 'R': 4, 'S': 0, 'T': 0, 'H': 0, 'M': 0}","{'Y': 2, 'A': 2, 'B': 2, 'D': 0, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-17 11:36:00,2023-12-18 05:00:00,Cancelled
INV-ZZ-1945290,SCH-ZZ-7320637,2877,Boeing 787,GOI,BOM,270,318,275,5,43,27,54,81,108,31,27,0,4,65,56,-2,9,91,79,2,12,123,106,2,17,"{'F': 2, 'P': 2}","{'C': 7, 'J': 2, 'Z': 0}","{'Q': 9, 'R': 0, 'S': 2, 'T': 1, 'H': 0, 'M': 0}","{'Y': 13, 'A': 1, 'B': 2, 'D': 0, 'E': 0, 'G': 0, 'I': 1, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-11 01:10:00,2023-12-12 00:31:00,On Time
INV-ZZ-1760824,SCH-ZZ-7320637,2877,Boeing 787,GOI,BOM,270,323,301,31,22,27,54,81,108,31,29,-2,2,64,60,-6,4,93,87,-6,6,129,120,-12,9,"{'F': 0, 'P': 2}","{'C': 2, 'J': 2, 'Z': 0}","{'Q': 0, 'R': 4, 'S': 1, 'T': 0, 'H': 1, 'M': 0}","{'Y': 1, 'A': 1, 'B': 5, 'D': 1, 'E': 1, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-13 01:10:00,2023-12-14 00:31:00,On Time
INV-ZZ-9253386,SCH-ZZ-7320637,2877,Boeing 787,GOI,BOM,270,310,267,-3,43,27,54,81,108,32,28,-1,4,63,54,0,9,93,80,1,13,126,108,0,18,"{'F': 2, 'P': 2}","{'C': 3, 'J': 4, 'Z': 2}","{'Q': 2, 'R': 9, 'S': 2, 'T': 0, 'H': 0, 'M': 0}","{'Y': 6, 'A': 2, 'B': 8, 'D': 2, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-14 01:10:00,2023-12-15 00:31:00,On Time
INV-ZZ-8300249,SCH-ZZ-7320637,2877,Boeing 787,GOI,BOM,270,306,276,6,30,27,54,81,108,30,27,0,3,61,55,-1,6,91,82,-1,9,128,115,-7,13,"{'F': 3, 'P': 0}","{'C': 3, 'J': 2, 'Z': 1}","{'Q': 4, 'R': 2, 'S': 2, 'T': 1, 'H': 0, 'M': 0}","{'Y': 7, 'A': 4, 'B': 2, 'D': 0, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-15 01:10:00,2023-12-16 00:31:00,On Time
INV-ZZ-3634363,SCH-ZZ-7320637,2877,Boeing 787,GOI,BOM,270,313,257,-13,56,27,54,81,108,30,25,2,5,64,53,1,11,92,75,6,17,124,102,6,22,"{'F': 3, 'P': 2}","{'C': 4, 'J': 1, 'Z': 6}","{'Q': 15, 'R': 2, 'S': 0, 'T': 0, 'H': 0, 'M': 0}","{'Y': 15, 'A': 7, 'B': 0, 'D': 0, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-16 01:10:00,2023-12-17 00:31:00,On Time
